2018-12-07 23:39:34.607106, 55.599998474121094, 72.68000068664551
2018-12-08 12:43:12.576025, 55.599998474121094, 70.8800006866455
2018-12-08 12:48:13.213196, 55.599998474121094, 71.96000137329102
2018-12-08 12:53:13.840374, 54.900001525878906, 72.13999862670899
2018-12-08 12:58:14.467343, 54.400001525878906, 72.31999931335449
2018-12-08 13:03:15.094040, 53.70000076293945, 72.31999931335449
2018-12-08 13:08:15.721027, 52.5, 72.5
2018-12-08 13:13:16.348170, 55.0, 71.78000068664551
2018-12-08 13:18:19.443806, 55.099998474121094, 71.96000137329102
2018-12-08 13:23:20.070823, 56.0, 71.96000137329102
2018-12-08 13:28:20.643731, 55.20000076293945, 71.96000137329102
2018-12-08 13:33:21.203740, 55.29999923706055, 72.13999862670899
2018-12-08 13:37:22.305288, 55.5, 72.13999862670899
2018-12-08 13:38:21.763739, 54.5, 72.13999862670899
2018-12-08 13:43:22.323731, 54.29999923706055, 72.13999862670899
2018-12-08 13:48:22.883742, 54.29999923706055, 72.13999862670899
2018-12-08 13:53:23.443733, 53.400001525878906, 71.96000137329102
2018-12-08 13:58:24.003741, 54.29999923706055, 71.78000068664551
2018-12-08 14:03:24.563738, 54.70000076293945, 71.6
2018-12-08 14:08:25.161008, 54.79999923706055, 71.6
2018-12-08 14:13:25.772101, 55.0, 71.6
2018-12-08 14:18:26.399247, 55.099998474121094, 71.6
2018-12-08 14:23:27.026192, 55.20000076293945, 71.6
2018-12-08 14:28:27.653016, 55.20000076293945, 71.6
2018-12-08 14:33:28.280124, 53.0, 71.4199993133545
2018-12-08 14:38:28.907245, 55.29999923706055, 71.06000137329102
2018-12-08 14:43:29.534145, 55.5, 71.06000137329102
2018-12-08 14:48:30.161278, 55.5, 71.23999862670898
2018-12-08 14:53:30.788219, 55.5, 71.23999862670898
2018-12-08 14:58:31.415223, 55.5, 71.23999862670898
2018-12-08 15:03:32.042399, 55.5, 71.23999862670898
2018-12-08 15:08:32.669648, 55.599998474121094, 71.4199993133545
2018-12-08 15:13:33.203734, 53.599998474121094, 71.06000137329102
2018-12-08 15:18:33.830745, 55.599998474121094, 70.7
2018-12-08 15:23:34.457897, 55.79999923706055, 70.8800006866455
2018-12-08 15:28:35.084793, 58.0, 71.06000137329102
2018-12-08 15:33:35.683739, 57.099998474121094, 71.4199993133545
2018-12-08 15:38:36.243740, 55.900001525878906, 71.4199993133545
2018-12-08 15:43:36.803743, 56.900001525878906, 71.4199993133545
2018-12-08 15:48:37.363730, 57.79999923706055, 71.6
2018-12-08 15:53:37.923736, 56.0, 71.4199993133545
2018-12-08 15:58:38.483743, 56.20000076293945, 71.23999862670898
2018-12-08 16:03:39.043736, 56.5, 71.23999862670898
2018-12-08 16:08:39.603740, 55.0, 71.06000137329102
2018-12-08 16:13:40.163734, 56.70000076293945, 70.51999931335449
2018-12-08 16:18:40.723737, 56.70000076293945, 70.51999931335449
2018-12-08 16:23:41.283743, 56.29999923706055, 70.7
2018-12-08 16:28:41.843740, 56.099998474121094, 70.8800006866455
2018-12-08 16:33:42.403745, 56.0, 70.8800006866455
2018-12-08 16:38:42.963734, 55.900001525878906, 70.8800006866455
2018-12-08 16:43:43.523736, 55.900001525878906, 70.8800006866455
2018-12-08 16:48:44.083737, 56.099998474121094, 71.06000137329102
2018-12-08 16:53:44.643736, 56.29999923706055, 70.8800006866455
2018-12-08 16:58:45.203747, 56.20000076293945, 71.06000137329102
2018-12-08 17:03:45.763737, 56.0, 71.06000137329102
2018-12-08 17:08:46.383697, 56.400001525878906, 71.23999862670898
2018-12-08 17:13:47.003690, 56.70000076293945, 71.4199993133545
