2018-12-11 22:13:52.246424, 400, 0
2018-12-11 22:14:52.409899, 400, 0
2018-12-11 22:15:52.575362, 400, 0
2018-12-11 22:16:52.740450, 400, 0
2018-12-11 22:17:52.905595, 400, 0
2018-12-11 22:18:53.070796, 400, 0
2018-12-11 22:19:53.236021, 400, 0
2018-12-11 22:20:53.401315, 400, 0
2018-12-11 22:21:53.566553, 400, 0
2018-12-11 22:22:53.731928, 400, 0
2018-12-11 22:23:53.897230, 400, 0
2018-12-11 22:24:54.062563, 400, 0
2018-12-11 22:25:54.227950, 400, 0
2018-12-11 22:26:54.393328, 400, 0
2018-12-11 22:27:54.558642, 400, 0
2018-12-11 22:28:54.723917, 400, 0
2018-12-11 22:29:54.889236, 400, 0
2018-12-11 22:30:55.054573, 400, 0
2018-12-11 22:31:55.219952, 400, 0
2018-12-11 22:32:55.385284, 400, 0
2018-12-11 22:33:55.550607, 400, 0
2018-12-11 22:34:55.715928, 400, 0
2018-12-11 22:35:55.881239, 400, 0
2018-12-11 22:36:56.046645, 400, 0
2018-12-11 22:37:56.179013, 400, 0
2018-12-11 22:38:56.344437, 400, 0
2018-12-11 22:39:56.509826, 400, 0
2018-12-11 22:40:56.675160, 400, 0
2018-12-11 22:41:56.840479, 400, 0
2018-12-11 22:42:57.005789, 400, 0
2018-12-11 22:43:57.171165, 400, 0
**** Baseline values: 2018-12-11 22:43:57.171165, 0x8973, 0x8abd
2018-12-11 22:44:57.361213, 400, 0
2018-12-11 22:45:57.526510, 400, 0
2018-12-11 22:46:57.691893, 400, 0
2018-12-11 22:47:57.857193, 400, 0
2018-12-11 22:48:58.022498, 400, 0
2018-12-11 22:49:58.188008, 400, 0
2018-12-11 22:50:58.353392, 400, 0
2018-12-11 22:51:58.518704, 400, 0
2018-12-11 22:52:58.683816, 400, 0
2018-12-11 22:53:58.848992, 400, 0
2018-12-11 22:54:59.014363, 400, 0
2018-12-11 22:55:59.179748, 400, 0
2018-12-11 22:56:59.345083, 400, 0
2018-12-11 22:57:59.510395, 400, 0
2018-12-11 22:58:59.675718, 400, 0
2018-12-11 22:59:59.841035, 400, 0
2018-12-11 23:01:00.006339, 400, 0
2018-12-11 23:02:00.171923, 400, 0
2018-12-11 23:03:00.337251, 400, 0
2018-12-11 23:04:00.502599, 400, 0
2018-12-11 23:05:00.667941, 400, 0
2018-12-11 23:06:00.833214, 400, 0
2018-12-11 23:07:00.998546, 400, 0
2018-12-11 23:08:01.164135, 400, 0
2018-12-11 23:09:01.329512, 400, 0
2018-12-11 23:10:01.494851, 400, 0
2018-12-11 23:11:01.660235, 400, 0
2018-12-11 23:12:01.825525, 400, 0
2018-12-11 23:13:01.990814, 400, 0
2018-12-11 23:14:02.156177, 400, 0
2018-12-11 23:15:02.321497, 400, 0
**** Baseline values: 2018-12-11 23:15:02.321497, 0x8973, 0x8acd
2018-12-11 23:16:02.511522, 400, 0
2018-12-11 23:17:02.676824, 400, 0
2018-12-11 23:18:02.842172, 400, 0
2018-12-11 23:19:03.007467, 400, 0
2018-12-11 23:20:03.172780, 400, 0
2018-12-11 23:21:03.338063, 400, 0
2018-12-11 23:22:03.503432, 400, 0
2018-12-11 23:23:03.668743, 400, 0
2018-12-11 23:24:03.834064, 400, 0
2018-12-11 23:25:03.999680, 400, 0
2018-12-11 23:26:04.165019, 400, 0
2018-12-11 23:27:04.330325, 400, 0
2018-12-11 23:28:04.495627, 400, 0
2018-12-11 23:29:04.660909, 400, 0
