Time, Humidity, CO2, TVOC
15:29:56, 93.4000015258789, 69.43999862670898, 400, 0
15:30:27, 92.80000305175781, 69.43999862670898, 2259, 0
15:30:58, 91.4000015258789, 69.98000068664551, 2259, 0
15:31:28, 91.0999984741211, 70.51999931335449, 2236, 0
15:31:59, 87.80000305175781, 71.4199993133545, 2203, 0
15:32:30, 85.9000015258789, 72.13999862670899, 2220, 0
15:33:00, 83.0, 73.03999862670898, 2194, 0
15:33:31, 79.69999694824219, 73.93999862670898, 2203, 0
15:34:02, 78.5999984741211, 74.83999862670899, 2192, 0
15:34:32, 71.5999984741211, 75.73999862670898, 2171, 0
15:35:03, 70.0999984741211, 76.63999862670899, 2162, 0
15:35:34, 66.4000015258789, 77.53999862670898, 2155, 0
15:36:04, 64.69999694824219, 78.43999862670898, 2169, 0
15:36:35, 62.79999923706055, 79.16000137329101, 2160, 0
15:37:06, 58.900001525878906, 79.8800006866455, 2144, 0
15:37:36, 58.0, 80.6, 2137, 0
15:38:07, 55.5, 81.31999931335449, 2091, 0
15:38:38, 53.20000076293945, 81.86000137329101, 2102, 0
15:39:08, 52.5, 82.5800006866455, 2019, 0
15:39:39, 50.099998474121094, 83.1199993133545, 2033, 0
15:40:10, 49.0, 83.48000068664551, 1948, 0
15:40:40, 46.29999923706055, 84.01999931335449, 1915, 0
15:41:11, 45.70000076293945, 84.3800006866455, 1897, 0
15:41:42, 45.29999923706055, 84.73999862670898, 1885, 0
15:42:12, 43.29999923706055, 84.9199993133545, 1867, 0
15:42:43, 43.0, 85.28000068664551, 1856, 0
15:43:14, 41.79999923706055, 85.46000137329102, 1862, 0
15:43:44, 41.400001525878906, 85.63999862670899, 1885, 0
15:44:15, 41.20000076293945, 85.81999931335449, 1862, 0
15:44:46, 41.900001525878906, 86.0, 1858, 0
15:45:16, 42.0, 86.18000068664551, 1851, 0
15:45:47, 41.400001525878906, 86.18000068664551, 1913, 0
15:46:18, 41.400001525878906, 86.53999862670898, 1936, 0
15:46:48, 40.900001525878906, 86.53999862670898, 1890, 0
15:47:19, 40.900001525878906, 86.71999931335449, 1872, 0
15:47:50, 40.79999923706055, 86.71999931335449, 1844, 0
15:48:20, 40.29999923706055, 86.71999931335449, 1881, 0
15:48:51, 40.400001525878906, 86.9, 1885, 0
15:49:22, 39.900001525878906, 87.0800006866455, 1915, 0
15:49:52, 40.0, 87.0800006866455, 1881, 0
15:50:23, 39.79999923706055, 87.26000137329102, 1904, 0
15:50:53, 39.599998474121094, 87.26000137329102, 1895, 0
15:51:24, 39.900001525878906, 87.43999862670898, 1865, 0
15:51:55, 39.29999923706055, 87.6199993133545, 1872, 0
15:52:25, 39.5, 87.6199993133545, 1853, 0
15:52:59, 38.900001525878906, 87.8, 1888, 0
15:53:29, 39.099998474121094, 87.8, 1872, 0
15:54:00, 38.599998474121094, 87.98000068664551, 1885, 0
15:54:31, 38.79999923706055, 87.98000068664551, 1865, 0
15:55:01, 38.400001525878906, 88.16000137329101, 2427, 0
15:55:32, 39.70000076293945, 88.33999862670899, 2284, 0
15:56:03, 40.29999923706055, 88.16000137329101, 2489, 0
15:56:33, 49.20000076293945, 87.98000068664551, 2418, 0
15:57:04, 54.0, 87.98000068664551, 2489, 0
15:57:35, 44.20000076293945, 85.63999862670899, 3316, 0
15:58:05, 54.0, 84.56000137329102, 1627, 0
15:58:38, 56.5, 82.76000137329102, 1648, 0
15:59:09, 56.400001525878906, 82.5800006866455, 1687, 0
15:59:40, 57.599998474121094, 81.86000137329101, 1706, 0
16:00:10, 58.599998474121094, 80.96000137329102, 1674, 0
16:00:41, 60.0, 80.06000137329102, 1697, 0
16:01:12, 61.5, 79.16000137329101, 1692, 0
16:01:42, 63.29999923706055, 78.43999862670898, 1694, 0
16:02:13, 65.19999694824219, 77.53999862670898, 1729, 0
16:02:44, 67.5, 76.81999931335449, 1736, 0
16:03:14, 69.5, 76.1, 1720, 0
16:03:45, 71.5999984741211, 75.3800006866455, 1720, 0
16:04:16, 73.69999694824219, 74.66000137329101, 1745, 0
16:04:46, 75.80000305175781, 73.93999862670898, 1697, 0
16:05:17, 78.0, 73.5800006866455, 1710, 0
16:05:48, 80.0999984741211, 72.86000137329101, 1678, 0
16:06:18, 81.5, 72.5, 1690, 0
16:06:49, 83.5999984741211, 71.96000137329102, 1729, 0
16:07:20, 85.0999984741211, 71.6, 1713, 0
16:07:50, 86.5, 71.23999862670898, 1674, 0
16:08:21, 87.80000305175781, 70.7, 1733, 0
16:08:52, 89.0, 70.33999862670899, 1692, 0
16:09:22, 90.0, 70.16000137329101, 1708, 0
16:09:55, 90.9000015258789, 69.43999862670898, 1740, 0
16:10:26, 91.0, 69.43999862670898, 1667, 0
16:10:57, 91.4000015258789, 69.26000137329102, 1713, 0
16:11:27, 91.80000305175781, 68.9, 1664, 0
16:11:58, 92.0999984741211, 68.71999931335449, 1671, 0
16:12:29, 92.4000015258789, 68.53999862670898, 1697, 0
16:12:59, 92.5999984741211, 68.36000137329101, 1717, 0
16:13:30, 92.9000015258789, 68.18000068664551, 1703, 0
16:14:01, 93.19999694824219, 68.0, 1669, 0
